CreditScore,DTIRatio,Income,MonthsEmployed,Education,EmploymentType,LoanPurpose,ActualDefault,PredictedPD,LR_RiskDecile,Approved
501,0.72,78982,47,PhD,Part-time,Other,0,0.12768314569026376,7,1
750,0.28,96554,48,Master's,Full-time,Business,0,0.07386861798473283,3,1
454,0.13,37593,73,Master's,Part-time,Auto,0,0.12991953283275975,7,1
523,0.44,19194,118,Bachelor's,Part-time,Other,1,0.11716694280842165,6,1
618,0.46,144009,7,High School,Full-time,Auto,0,0.09362993061918344,4,1
479,0.46,76324,116,Master's,Part-time,Other,0,0.07312965023153122,3,1
541,0.27,30426,99,PhD,Part-time,Other,0,0.10445304964733,5,1
367,0.44,25935,42,High School,Full-time,Auto,0,0.18969771152613124,10,0
481,0.35,94610,106,Master's,Part-time,Business,0,0.07167425588131847,3,1
501,0.63,63534,87,PhD,Self-employed,Other,0,0.09824532256480573,5,1
569,0.11,141380,47,PhD,Self-employed,Home,0,0.05511361041603667,1,1
634,0.71,90939,93,High School,Full-time,Business,0,0.07644056987157509,3,1
703,0.76,132489,25,Bachelor's,Self-employed,Home,1,0.08834676830141958,4,1
781,0.65,84886,44,High School,Self-employed,Home,0,0.10683535394696421,5,1
807,0.26,83930,50,Master's,Full-time,Education,0,0.07223371603073095,3,1
708,0.88,51029,106,High School,Part-time,Education,0,0.11024756126288332,6,1
316,0.21,80976,51,PhD,Part-time,Business,0,0.12794243471311764,7,1
580,0.74,123651,13,High School,Part-time,Home,0,0.12375945540543276,7,1
302,0.44,122340,102,High School,Part-time,Home,0,0.06701372590812091,2,1
410,0.32,103991,45,Master's,Part-time,Auto,0,0.10850398218766069,6,1
421,0.16,148764,36,High School,Part-time,Education,0,0.09430918819546305,4,1
546,0.41,127714,101,High School,Full-time,Home,1,0.04270863756058722,1,1
712,0.34,113867,26,Bachelor's,Self-employed,Home,0,0.08963503783200363,4,1
308,0.84,74478,88,PhD,Unemployed,Business,0,0.13484266682735052,7,1
359,0.78,62667,29,Master's,Part-time,Auto,0,0.18859821587650996,10,0
528,0.71,74580,116,High School,Full-time,Business,0,0.07656763728801202,3,1
399,0.34,50597,70,Master's,Full-time,Home,0,0.09021729104799733,4,1
558,0.76,98571,21,PhD,Full-time,Business,0,0.11225493184045056,6,1
631,0.66,139398,12,Bachelor's,Unemployed,Education,0,0.1298333482414233,7,1
843,0.35,102106,14,Bachelor's,Part-time,Business,0,0.12523457261636836,7,1
583,0.15,56734,1,Master's,Full-time,Home,0,0.1270416128837206,7,1
694,0.69,74440,65,High School,Full-time,Auto,0,0.09882932501043021,5,1
360,0.86,131154,96,High School,Unemployed,Other,0,0.09388764123455036,4,1
592,0.6,84923,84,High School,Self-employed,Business,0,0.10525335756326598,5,1
704,0.36,33110,40,High School,Full-time,Education,0,0.14681475038820632,8,1
741,0.73,121570,48,High School,Self-employed,Education,0,0.09561623615449821,5,1
324,0.72,98499,74,Bachelor's,Self-employed,Home,0,0.09612092247177827,5,1
657,0.74,99298,108,Bachelor's,Part-time,Home,0,0.060517822962123526,2,1
329,0.19,117843,114,Bachelor's,Part-time,Auto,0,0.06258191844095633,2,1
311,0.78,50066,99,Master's,Full-time,Home,1,0.08485162705362993,4,1
383,0.84,25200,39,Bachelor's,Part-time,Auto,0,0.24348360574175984,10,0
794,0.86,117265,69,Bachelor's,Part-time,Education,0,0.0800459330212855,3,1
781,0.46,28521,101,High School,Full-time,Education,0,0.09166306948996183,4,1
523,0.5,32215,29,Bachelor's,Unemployed,Business,0,0.2517643492769443,10,0
790,0.15,75597,5,Master's,Part-time,Auto,0,0.13790223316994074,8,1
831,0.47,25908,58,Bachelor's,Self-employed,Other,0,0.1439918294347081,8,1
701,0.22,41659,53,Bachelor's,Unemployed,Business,1,0.169954430588935,9,0
366,0.34,136051,72,Bachelor's,Full-time,Auto,1,0.06159281753085587,2,1
425,0.5,53287,33,High School,Unemployed,Other,0,0.22814691086262992,10,0
704,0.9,92995,20,High School,Part-time,Auto,0,0.16191075624522772,9,0
346,0.74,50960,114,Master's,Self-employed,Education,0,0.10231947063063303,5,1
654,0.19,73583,100,PhD,Self-employed,Education,0,0.06654230379541017,2,1
668,0.16,72681,60,Master's,Unemployed,Other,0,0.11151966712091724,6,1
691,0.76,62226,81,High School,Part-time,Business,1,0.12842722530854203,7,1
387,0.44,51246,13,Master's,Full-time,Business,0,0.17561997378595776,9,0
702,0.35,60323,36,High School,Self-employed,Education,0,0.15151527274659965,8,1
392,0.12,93780,5,PhD,Full-time,Business,0,0.12426220474431156,7,1
745,0.47,37309,52,High School,Part-time,Home,0,0.14223393911482585,8,1
370,0.86,122559,14,PhD,Full-time,Business,0,0.11508503146429809,6,1
314,0.14,129579,60,Master's,Full-time,Other,0,0.06242347783932143,2,1
652,0.29,98360,26,Bachelor's,Part-time,Business,1,0.12968845662665132,7,1
733,0.57,80986,109,High School,Full-time,Business,0,0.06516279536330151,2,1
684,0.56,84477,25,Master's,Unemployed,Education,0,0.14836822920940135,8,1
403,0.27,68925,15,Bachelor's,Part-time,Auto,0,0.18967068323797823,10,0
598,0.18,115490,58,PhD,Self-employed,Auto,0,0.07161819101948545,2,1
777,0.35,105506,45,Bachelor's,Part-time,Other,0,0.09338682816747075,4,1
702,0.73,92568,106,PhD,Unemployed,Home,0,0.06308118518201501,2,1
509,0.68,15776,10,PhD,Unemployed,Business,0,0.2951549178589911,10,0
546,0.66,46850,28,Bachelor's,Self-employed,Business,0,0.2043320330368666,10,0
310,0.17,24029,5,Master's,Full-time,Other,0,0.2063271831388133,10,0
628,0.47,92930,95,Master's,Self-employed,Education,0,0.06794991856551914,2,1
534,0.49,80713,26,PhD,Part-time,Education,0,0.13829125815064752,8,1
727,0.37,147026,115,Bachelor's,Self-employed,Education,0,0.038195741397079985,1,1
469,0.65,110545,97,PhD,Unemployed,Auto,0,0.07902587511093004,3,1
567,0.15,69281,106,Master's,Part-time,Other,0,0.07286762580977833,3,1
498,0.69,15185,96,High School,Part-time,Education,1,0.16601509755285232,9,0
412,0.81,109318,13,Bachelor's,Full-time,Education,0,0.13195185520820754,7,1
848,0.83,49546,119,High School,Full-time,Other,0,0.07083400864437589,2,1
553,0.73,28086,111,Bachelor's,Unemployed,Home,0,0.12268231850525321,7,1
528,0.86,82270,63,Bachelor's,Self-employed,Education,0,0.12412317109368086,7,1
534,0.55,134484,57,Bachelor's,Part-time,Home,0,0.07306134494833345,3,1
435,0.4,118211,37,Bachelor's,Self-employed,Auto,0,0.11179461909852126,6,1
633,0.26,64989,105,Master's,Part-time,Business,0,0.07989221866805758,3,1
593,0.23,121902,66,High School,Full-time,Education,0,0.06451750826102952,2,1
367,0.74,94271,19,High School,Full-time,Home,0,0.13194184190485353,7,1
302,0.37,114372,6,Master's,Part-time,Other,0,0.14594594898223762,8,1
626,0.71,131150,104,Bachelor's,Self-employed,Auto,0,0.05612716127762937,1,1
614,0.42,20491,36,Master's,Full-time,Home,0,0.1312510537429678,7,1
848,0.51,55943,15,High School,Unemployed,Other,1,0.20204907902958077,10,0
456,0.56,119533,91,Bachelor's,Unemployed,Auto,0,0.08743087723862163,4,1
839,0.76,52377,32,Master's,Part-time,Home,0,0.12868730362349687,7,1
533,0.48,26873,16,PhD,Self-employed,Auto,0,0.20853233875754856,10,0
499,0.24,96196,102,Bachelor's,Part-time,Education,0,0.07337095816009911,3,1
329,0.7,67362,10,High School,Self-employed,Home,0,0.2066721986363392,10,0
705,0.68,52875,29,Master's,Self-employed,Education,0,0.15495548923899816,8,1
456,0.82,53357,6,PhD,Full-time,Business,0,0.18587219601830057,9,0
651,0.62,76431,50,Master's,Part-time,Home,0,0.101793492646842,5,1
399,0.57,29558,43,Master's,Part-time,Auto,1,0.19730112651767967,10,0
471,0.78,52662,118,Bachelor's,Unemployed,Auto,0,0.12022268414594957,6,1
441,0.73,87836,59,High School,Unemployed,Other,0,0.15738847455548158,9,0
536,0.35,24911,105,Bachelor's,Self-employed,Auto,0,0.11848051937934702,6,1
762,0.9,43563,44,High School,Unemployed,Auto,0,0.20670847874789572,10,0
331,0.48,28909,115,High School,Unemployed,Business,0,0.16478309619237952,9,0
382,0.22,132051,5,PhD,Full-time,Business,0,0.09723079293506062,5,1
566,0.44,24216,13,PhD,Unemployed,Home,0,0.2145341138969183,10,0
364,0.32,106154,100,PhD,Self-employed,Home,0,0.05598742838575579,1,1
376,0.82,146108,47,High School,Self-employed,Education,0,0.10381327721041225,5,1
570,0.47,134682,59,PhD,Self-employed,Other,0,0.06663265038507993,2,1
740,0.69,22057,8,High School,Part-time,Auto,0,0.2601814573785353,10,0
308,0.23,115706,76,High School,Part-time,Education,0,0.09521699456808948,5,1
767,0.72,115889,53,High School,Full-time,Education,0,0.07651495848341733,3,1
746,0.86,107750,3,PhD,Self-employed,Home,0,0.11067903370235914,6,1
417,0.11,131905,45,PhD,Full-time,Home,0,0.053956888033326655,1,1
361,0.46,114858,8,Master's,Part-time,Business,1,0.15012200020571495,8,1
498,0.48,49474,32,High School,Part-time,Business,0,0.21121309913867856,10,0
536,0.67,143118,82,PhD,Full-time,Business,0,0.04804732888970012,1,1
510,0.29,29525,74,Master's,Unemployed,Other,0,0.15430617608431757,8,1
731,0.68,23177,7,Master's,Self-employed,Other,0,0.2169609966325022,10,0
684,0.36,147946,102,Master's,Unemployed,Home,0,0.040321076545423294,1,1
831,0.71,129523,33,PhD,Full-time,Home,0,0.05436604776554755,1,1
654,0.78,110676,92,Bachelor's,Unemployed,Auto,0,0.08641082223963739,4,1
401,0.19,58702,15,Master's,Unemployed,Other,0,0.20375227415550118,10,0
704,0.64,72452,2,High School,Unemployed,Other,0,0.22214309734319782,10,0
352,0.58,110946,59,Master's,Unemployed,Business,0,0.12293912469601505,7,1
495,0.81,114231,36,Bachelor's,Unemployed,Education,1,0.14506226311978299,8,1
776,0.63,94469,81,PhD,Part-time,Other,0,0.07105490750853521,2,1
653,0.23,118189,6,PhD,Unemployed,Other,1,0.1225378336539924,7,1
723,0.58,111399,115,PhD,Self-employed,Business,0,0.04943603837272432,1,1
480,0.56,125896,3,Bachelor's,Full-time,Education,0,0.11419052166346462,6,1
426,0.69,17280,15,Bachelor's,Part-time,Education,1,0.28180112253981354,10,0
519,0.44,113039,103,High School,Full-time,Other,0,0.05581905212448858,1,1
804,0.25,58371,36,High School,Unemployed,Business,0,0.1744869992496226,9,0
816,0.6,53269,39,Bachelor's,Full-time,Other,0,0.11799631632663679,6,1
628,0.61,35919,74,Bachelor's,Part-time,Business,0,0.15232693025926444,8,1
522,0.36,83838,68,Bachelor's,Full-time,Other,0,0.08455452910257703,4,1
357,0.19,38840,47,PhD,Unemployed,Home,0,0.1616754905242646,9,0
376,0.47,81997,20,Bachelor's,Part-time,Business,1,0.1867072235269468,9,0
789,0.33,54724,25,Master's,Part-time,Home,0,0.12376829722166026,7,1
345,0.46,78321,25,High School,Unemployed,Other,1,0.2131190371042067,10,0
540,0.7,141099,25,Master's,Part-time,Home,0,0.08477747772491302,4,1
320,0.47,124392,94,PhD,Unemployed,Home,0,0.06561573839193739,2,1
724,0.71,107709,4,PhD,Unemployed,Business,0,0.1535322604321206,8,1
826,0.47,102672,101,PhD,Unemployed,Other,0,0.06038150084941683,2,1
435,0.53,74954,12,Bachelor's,Self-employed,Home,0,0.16419594228481738,9,0
439,0.68,79932,8,Bachelor's,Unemployed,Education,1,0.22403858499056747,10,0
394,0.88,48251,101,PhD,Self-employed,Education,0,0.11268425903023654,6,1
484,0.73,65079,83,Bachelor's,Part-time,Other,0,0.12246186875567894,7,1
373,0.48,117098,10,High School,Part-time,Home,0,0.14108321825761838,8,1
744,0.48,28369,111,Bachelor's,Unemployed,Home,0,0.1019888671569017,5,1
770,0.66,35272,35,Bachelor's,Unemployed,Other,0,0.2032791843334459,10,0
556,0.68,136845,27,Master's,Unemployed,Education,0,0.11232886074179944,6,1
783,0.52,58425,33,Master's,Self-employed,Auto,0,0.13354204048882898,7,1
672,0.33,40328,28,High School,Part-time,Business,0,0.2022020923925747,10,0
653,0.63,119577,30,Bachelor's,Self-employed,Business,0,0.11377205738502932,6,1
666,0.44,23476,95,Master's,Unemployed,Other,0,0.12938780870776695,7,1
361,0.37,73830,56,Master's,Unemployed,Auto,0,0.14704393433828125,8,1
758,0.55,69901,92,Master's,Part-time,Auto,0,0.08109457853371926,3,1
768,0.66,82064,78,High School,Full-time,Business,0,0.08365029881756851,3,1
423,0.31,78293,37,PhD,Full-time,Other,0,0.10425639150260908,5,1
754,0.87,119129,63,High School,Full-time,Home,0,0.06214206833252286,2,1
790,0.6,136451,2,Master's,Full-time,Auto,0,0.08064005211969172,3,1
602,0.78,146285,83,Master's,Part-time,Auto,0,0.05769767060982295,1,1
322,0.18,146491,90,High School,Part-time,Other,0,0.06545057191582511,2,1
679,0.17,16711,13,Bachelor's,Part-time,Auto,0,0.22585407230230162,10,0
612,0.37,51722,63,High School,Self-employed,Auto,0,0.13972637345563943,8,1
303,0.71,49078,90,Master's,Unemployed,Auto,0,0.15154326896774045,8,1
351,0.28,104689,59,PhD,Full-time,Auto,0,0.07549328351049484,3,1
510,0.41,72996,85,Master's,Unemployed,Education,1,0.10798008359162171,6,1
459,0.85,73461,111,Bachelor's,Self-employed,Other,0,0.09334881926899483,4,1
699,0.22,132947,38,Bachelor's,Full-time,Home,0,0.05572056007186782,1,1
609,0.4,96784,2,High School,Full-time,Auto,0,0.13563680402035758,7,1
462,0.2,67751,45,Master's,Self-employed,Other,0,0.1262294053611764,7,1
464,0.45,52128,81,High School,Part-time,Other,0,0.13790203037020926,8,1
427,0.71,62602,104,Bachelor's,Part-time,Home,0,0.09490575266717366,4,1
809,0.71,56178,94,PhD,Self-employed,Home,0,0.07139877250849103,2,1
425,0.34,138259,106,High School,Part-time,Other,0,0.05944766245227461,2,1
455,0.73,58285,111,Bachelor's,Part-time,Education,0,0.10557510316981254,5,1
734,0.55,141537,7,Master's,Self-employed,Other,0,0.09230252805648884,4,1
669,0.2,39400,1,High School,Full-time,Home,0,0.16202587622389894,9,0
746,0.71,52011,23,Bachelor's,Self-employed,Education,0,0.17566275652062874,9,0
548,0.45,135170,30,Bachelor's,Full-time,Business,0,0.08458316107411862,4,1
669,0.57,107414,111,High School,Part-time,Business,0,0.06978853458318104,2,1
794,0.52,146525,97,Bachelor's,Unemployed,Home,0,0.04586553826360506,1,1
696,0.29,83247,111,High School,Self-employed,Education,0,0.0695830174004861,2,1
446,0.4,97069,22,High School,Self-employed,Other,0,0.15318669955055986,8,1
534,0.42,100970,15,Bachelor's,Self-employed,Auto,0,0.14194160533696704,8,1
699,0.49,97225,4,PhD,Self-employed,Auto,0,0.128694739011302,7,1
786,0.81,115230,41,Master's,Self-employed,Home,0,0.07653708252626383,3,1
829,0.34,147299,101,High School,Full-time,Other,0,0.03437740021689944,1,1
350,0.58,62793,77,Master's,Full-time,Auto,1,0.099568321622902,5,1
511,0.2,58486,61,High School,Self-employed,Other,0,0.13614414346261167,7,1
646,0.29,24983,9,Bachelor's,Unemployed,Auto,1,0.25856491222281713,10,0
780,0.16,125868,5,PhD,Full-time,Home,0,0.06310717635710307,2,1
753,0.59,37397,15,PhD,Self-employed,Other,1,0.17528919947879265,9,0
730,0.18,71720,88,High School,Full-time,Home,0,0.061057359858399045,2,1
452,0.77,134518,56,Bachelor's,Unemployed,Auto,0,0.10994656137995569,6,1
396,0.55,44328,5,PhD,Part-time,Business,0,0.23714864214954,10,0
768,0.77,147521,54,PhD,Full-time,Home,0,0.04192822193378966,1,1
371,0.27,17816,111,Master's,Part-time,Home,1,0.10434271032611506,5,1
607,0.35,143311,92,High School,Full-time,Home,0,0.038563223961175716,1,1
707,0.62,115787,78,Master's,Self-employed,Auto,0,0.06554637496943132,2,1
592,0.62,112003,103,PhD,Unemployed,Home,0,0.05820806128116419,1,1
545,0.83,114753,20,Bachelor's,Unemployed,Auto,0,0.16022332690555083,9,0
639,0.74,85772,95,Master's,Self-employed,Home,0,0.06595593654496534,2,1
724,0.87,108666,65,High School,Part-time,Home,0,0.08593200111247354,4,1
823,0.88,141987,20,Bachelor's,Self-employed,Other,1,0.0941511552388985,4,1
415,0.64,74975,1,Bachelor's,Unemployed,Education,0,0.24343240064994273,10,0
516,0.75,105771,45,High School,Full-time,Home,0,0.09015252674890067,4,1
384,0.11,74762,50,Bachelor's,Part-time,Home,0,0.11786200814550134,6,1
422,0.84,19435,76,Master's,Part-time,Other,0,0.1722149531941091,9,0
672,0.1,17994,0,Bachelor's,Part-time,Home,0,0.21268903590205815,10,0
633,0.58,66126,46,Master's,Unemployed,Business,0,0.15693277044272524,8,1
825,0.39,141190,92,Master's,Part-time,Auto,0,0.04308707368508446,1,1
499,0.22,101911,76,PhD,Full-time,Other,0,0.05891392571810383,2,1
540,0.27,133990,36,Master's,Part-time,Business,0,0.08948949681953937,4,1
800,0.77,74669,11,Bachelor's,Unemployed,Education,0,0.18939191969881544,10,0
818,0.87,106937,100,Bachelor's,Part-time,Other,0,0.06559974199339706,2,1
837,0.67,76905,44,High School,Full-time,Auto,0,0.1044572987389517,5,1
685,0.82,137975,31,PhD,Unemployed,Business,0,0.10564528562499519,5,1
451,0.68,88948,102,High School,Unemployed,Education,0,0.11052077393056074,6,1
649,0.81,141046,60,Master's,Self-employed,Business,0,0.0723504065256072,3,1
331,0.39,67122,76,Master's,Self-employed,Home,1,0.09859826365537662,5,1
336,0.29,106304,49,Master's,Unemployed,Auto,0,0.12293171316707371,7,1
436,0.18,26914,116,High School,Full-time,Auto,0,0.09579908054109613,5,1
560,0.25,104736,36,High School,Part-time,Education,0,0.12177848449357355,7,1
582,0.57,126450,9,PhD,Full-time,Home,0,0.07714845650999935,3,1
559,0.19,40229,34,Bachelor's,Part-time,Other,1,0.17708071295055922,9,0
766,0.84,142663,103,PhD,Part-time,Other,0,0.04342602351416084,1,1
403,0.78,63886,20,Master's,Unemployed,Other,0,0.2171701352194535,10,0
427,0.45,132220,42,Bachelor's,Unemployed,Auto,0,0.11696242314975054,6,1
837,0.3,46239,114,Bachelor's,Unemployed,Auto,0,0.09138746272930669,4,1
641,0.19,122847,110,PhD,Part-time,Home,0,0.03752034660308339,1,1
389,0.85,67466,114,Bachelor's,Self-employed,Business,0,0.10605051054068128,5,1
421,0.86,148018,48,Master's,Unemployed,Education,0,0.09979111140144699,5,1
351,0.34,70992,53,Bachelor's,Part-time,Other,1,0.14585672535915897,8,1
704,0.74,43493,28,Master's,Self-employed,Business,0,0.17801438542093284,9,0
655,0.84,47259,71,PhD,Part-time,Business,0,0.13223848457411916,7,1
515,0.71,88619,94,Bachelor's,Self-employed,Business,0,0.09504507673315685,4,1
354,0.49,58089,119,Master's,Full-time,Auto,0,0.07122439036236486,2,1
697,0.26,25528,59,Bachelor's,Part-time,Education,0,0.15320078454725564,8,1
838,0.46,127891,57,Bachelor's,Self-employed,Education,0,0.0688973539616971,2,1
587,0.53,25148,79,PhD,Unemployed,Auto,1,0.1522485029259533,8,1
584,0.58,135861,88,PhD,Part-time,Other,0,0.054706571267902265,1,1
305,0.69,26404,89,High School,Self-employed,Education,1,0.17585520131464177,9,0
733,0.56,19533,3,High School,Self-employed,Auto,0,0.25932256860716224,10,0
506,0.43,116717,63,High School,Full-time,Auto,0,0.07735049547743954,3,1
670,0.48,90826,114,Bachelor's,Self-employed,Education,0,0.06366499161060434,2,1
684,0.86,146262,113,Bachelor's,Unemployed,Education,0,0.055117832487978476,1,1
378,0.65,23522,80,Master's,Full-time,Home,0,0.11139612656221365,6,1
623,0.65,25748,27,PhD,Unemployed,Other,0,0.22047520196918113,10,0
588,0.39,15559,81,High School,Self-employed,Business,0,0.16709728859404727,9,0
457,0.86,17021,105,PhD,Full-time,Other,1,0.10652241651336496,5,1
778,0.32,56306,82,PhD,Self-employed,Home,0,0.07248683380851081,3,1
352,0.35,71474,22,Bachelor's,Unemployed,Business,0,0.21943517497609466,10,0
546,0.32,84571,23,Bachelor's,Unemployed,Home,0,0.1477571247346169,8,1
510,0.34,55361,71,PhD,Unemployed,Business,0,0.13748790203174574,8,1
431,0.17,56718,31,High School,Self-employed,Other,0,0.17984528485465592,9,0
407,0.43,117453,65,Bachelor's,Full-time,Education,0,0.07443300848421645,3,1
500,0.89,93899,86,Master's,Self-employed,Other,0,0.0876124850958197,4,1
667,0.59,73247,4,PhD,Full-time,Education,0,0.13030406491326824,7,1
735,0.71,96275,59,Bachelor's,Full-time,Education,0,0.07983585646883398,3,1
834,0.12,117146,10,Master's,Part-time,Auto,0,0.0949111040492286,4,1
634,0.87,41052,62,High School,Part-time,Home,0,0.15133142896101015,8,1
